bedrooms,bathrooms,toilets,parking_space,title,town,state,price,title_Detached Duplex,title_Terraced Duplexes,title_Semi Detached Duplex,title_Detached Bungalow,title_Block of Flats,title_Semi Detached Bungalow,title_Terraced Bungalow,log_price
4.0,4.0,5.0,4.0,Semi Detached Duplex,34,1,60000000.0,0,0,1,0,0,0,0,17.909855120186375
3.0,2.0,2.0,4.0,Block of Flats,91,13,45000000.0,0,0,0,0,1,0,0,17.622173047734595
4.0,4.0,5.0,4.0,Semi Detached Duplex,5,1,80000000.0,0,0,1,0,0,0,0,18.197537192638155
5.0,5.0,7.0,4.0,Detached Bungalow,53,1,150000000.0,0,0,0,1,0,0,0,18.82614585206053
5.0,5.0,6.0,4.0,Detached Duplex,15,0,105000000.0,1,0,0,0,0,0,0,18.469470908121796
5.0,5.0,6.0,5.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
4.0,5.0,5.0,5.0,Semi Detached Duplex,27,1,125000000.0,0,0,1,0,0,0,0,18.643824295266576
4.0,4.0,5.0,2.0,Terraced Duplexes,15,0,52000000.0,0,1,0,0,0,0,0,17.7667542765457
5.0,5.0,6.0,4.0,Terraced Duplexes,15,0,90000000.0,0,1,0,0,0,0,0,18.31532022829454
3.0,3.0,4.0,2.0,Semi Detached Bungalow,178,21,9500000.0,0,0,0,0,0,1,0,16.06680235657077
4.0,4.0,5.0,7.0,Detached Duplex,38,0,50000000.0,1,0,0,0,0,0,0,17.72753356339242
6.0,6.0,7.0,1.0,Detached Duplex,28,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
5.0,5.0,6.0,3.0,Detached Duplex,15,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
5.0,5.0,6.0,1.0,Detached Duplex,12,1,350000000.0,1,0,0,0,0,0,0,19.67344371244773
3.0,3.0,3.0,3.0,Detached Bungalow,65,0,23000000.0,0,0,0,1,0,0,0,16.951004773893423
4.0,5.0,5.0,4.0,Terraced Duplexes,3,1,55000000.0,0,1,0,0,0,0,0,17.822843743196746
3.0,3.0,4.0,3.0,Detached Bungalow,25,2,12000000.0,0,0,0,1,0,0,0,16.300417207752275
5.0,5.0,6.0,1.0,Detached Duplex,25,2,50000000.0,1,0,0,0,0,0,0,17.72753356339242
5.0,5.0,6.0,4.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
3.0,5.0,5.0,4.0,Detached Bungalow,134,0,13000000.0,0,0,0,1,0,0,0,16.38045991542581
6.0,5.0,6.0,9.0,Detached Bungalow,134,0,17000000.0,0,0,0,1,0,0,0,16.64872390202049
3.0,3.0,4.0,2.0,Terraced Duplexes,38,0,20000000.0,0,1,0,0,0,0,0,16.811242831518264
5.0,5.0,6.0,4.0,Detached Duplex,15,0,155000000.0,1,0,0,0,0,0,0,18.858935674883522
4.0,5.0,5.0,5.0,Detached Duplex,38,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
4.0,5.0,5.0,4.0,Terraced Duplexes,26,1,45000000.0,0,1,0,0,0,0,0,17.622173047734595
5.0,5.0,6.0,7.0,Detached Duplex,15,0,350000000.0,1,0,0,0,0,0,0,19.67344371244773
4.0,4.0,5.0,4.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
5.0,5.0,6.0,4.0,Detached Duplex,20,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
2.0,2.0,2.0,4.0,Detached Bungalow,140,21,20000000.0,0,0,0,1,0,0,0,16.811242831518264
5.0,4.0,4.0,4.0,Detached Duplex,91,13,60000000.0,1,0,0,0,0,0,0,17.909855120186375
4.0,4.0,5.0,4.0,Terraced Duplexes,8,0,150000000.0,0,1,0,0,0,0,0,18.82614585206053
3.0,4.0,4.0,2.0,Terraced Duplexes,15,0,36000000.0,0,1,0,0,0,0,0,17.399029496420383
3.0,4.0,4.0,2.0,Block of Flats,47,0,43000000.0,0,0,0,0,1,0,0,17.576710673657836
5.0,5.0,5.0,4.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
5.0,6.0,6.0,4.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
4.0,4.0,5.0,5.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
5.0,5.0,6.0,4.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,68000000.0,0,0,1,0,0,0,0,18.03501826314038
6.0,8.0,8.0,7.0,Detached Duplex,91,13,96000000.0,1,0,0,0,0,0,0,18.37985874943211
5.0,5.0,6.0,4.0,Detached Duplex,0,0,550000000.0,1,0,0,0,0,0,0,20.125428836190792
5.0,5.0,7.0,5.0,Detached Duplex,0,0,550000000.0,1,0,0,0,0,0,0,20.125428836190792
4.0,4.0,5.0,3.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
5.0,5.0,6.0,8.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
3.0,3.0,4.0,2.0,Terraced Bungalow,69,1,24150000.0,0,0,0,0,0,0,1,16.999794938062855
2.0,3.0,3.0,2.0,Terraced Bungalow,127,21,18500000.0,0,0,0,0,0,0,1,16.733281290048552
1.0,1.0,1.0,1.0,Detached Duplex,1,1,950000000.0,1,0,0,0,0,0,0,20.671972542558862
5.0,5.0,6.0,7.0,Detached Duplex,13,1,250000000.0,1,0,0,0,0,0,0,19.33697147582652
6.0,6.0,7.0,1.0,Detached Duplex,18,0,170000000.0,1,0,0,0,0,0,0,18.951308995014536
5.0,5.0,5.0,3.0,Semi Detached Duplex,0,0,320000000.0,0,0,1,0,0,0,0,19.583831553758046
5.0,6.0,6.0,5.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
5.0,5.0,6.0,4.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
4.0,4.0,5.0,4.0,Detached Duplex,43,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
5.0,5.0,6.0,3.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
4.0,4.0,5.0,3.0,Terraced Duplexes,4,1,65000000.0,0,1,0,0,0,0,0,17.98989782785991
5.0,5.0,6.0,4.0,Detached Duplex,38,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
5.0,5.0,5.0,3.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,58000000.0,0,1,0,0,0,0,0,17.875953568510692
1.0,1.0,1.0,2.0,Detached Bungalow,98,15,135000000.0,0,0,0,1,0,0,0,18.720785336402702
5.0,5.0,6.0,6.0,Detached Duplex,15,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
5.0,5.0,5.0,4.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,110000000.0,0,1,0,0,0,0,0,18.51599092375669
4.0,4.0,5.0,3.0,Detached Duplex,15,0,64000000.0,1,0,0,0,0,0,0,17.974393641323946
1.0,5.0,5.0,4.0,Detached Duplex,1,1,975000000.0,1,0,0,0,0,0,0,20.69794802896212
5.0,6.0,6.0,3.0,Terraced Duplexes,26,1,105000000.0,0,1,0,0,0,0,0,18.469470908121796
6.0,6.0,7.0,4.0,Detached Duplex,8,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
4.0,5.0,5.0,3.0,Terraced Duplexes,27,1,250000000.0,0,1,0,0,0,0,0,19.33697147582652
4.0,4.0,5.0,5.0,Detached Duplex,18,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
5.0,5.0,6.0,5.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
3.0,2.0,2.0,4.0,Block of Flats,91,13,25000000.0,0,0,0,0,1,0,0,17.034386382832476
4.0,4.0,5.0,5.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
5.0,6.0,6.0,4.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
6.0,8.0,8.0,2.0,Detached Duplex,3,1,750000000.0,1,0,0,0,0,0,0,20.43558376449463
5.0,5.0,6.0,6.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
3.0,3.0,4.0,2.0,Detached Bungalow,18,0,45000000.0,0,0,0,1,0,0,0,17.622173047734595
4.0,4.0,5.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
4.0,4.0,5.0,3.0,Detached Duplex,15,0,55000000.0,1,0,0,0,0,0,0,17.822843743196746
4.0,4.0,5.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
3.0,3.0,4.0,5.0,Block of Flats,88,0,55000000.0,0,0,0,0,1,0,0,17.822843743196746
4.0,5.0,5.0,4.0,Block of Flats,58,8,150000000.0,0,0,0,0,1,0,0,18.82614585206053
3.0,3.0,3.0,4.0,Detached Bungalow,26,1,35000000.0,0,0,0,1,0,0,0,17.37085861945369
5.0,3.0,5.0,7.0,Detached Duplex,27,1,200000000.0,1,0,0,0,0,0,0,19.11382792451231
3.0,5.0,5.0,4.0,Block of Flats,17,1,35000000.0,0,0,0,0,1,0,0,17.37085861945369
3.0,3.0,4.0,4.0,Detached Bungalow,69,1,40000000.0,0,0,0,1,0,0,0,17.50439001207821
4.0,4.0,4.0,4.0,Terraced Duplexes,38,0,40000000.0,0,1,0,0,0,0,0,17.50439001207821
1.0,1.0,1.0,2.0,Detached Duplex,49,13,300000000.0,1,0,0,0,0,0,0,19.519293032620475
4.0,4.0,5.0,3.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
5.0,6.0,6.0,5.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
5.0,5.0,5.0,4.0,Detached Duplex,8,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,72000000.0,0,0,1,0,0,0,0,18.09217667698033
5.0,5.0,6.0,4.0,Semi Detached Duplex,15,0,140000000.0,0,0,1,0,0,0,0,18.75715298057358
4.0,5.0,5.0,4.0,Detached Duplex,38,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
5.0,6.0,6.0,6.0,Detached Duplex,14,1,150000000.0,1,0,0,0,0,0,0,18.82614585206053
5.0,5.0,6.0,4.0,Detached Duplex,20,0,235000000.0,1,0,0,0,0,0,0,19.275096072108433
4.0,5.0,5.0,4.0,Block of Flats,25,2,90000000.0,0,0,0,0,1,0,0,18.31532022829454
2.0,2.0,3.0,3.0,Semi Detached Bungalow,75,1,25000000.0,0,0,0,0,0,1,0,17.034386382832476
4.0,4.0,4.0,3.0,Terraced Duplexes,15,0,28000000.0,0,1,0,0,0,0,0,17.14771506813948
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
4.0,4.0,5.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
4.0,5.0,5.0,5.0,Terraced Duplexes,42,1,70000000.0,0,1,0,0,0,0,0,18.064005800013632
5.0,5.0,6.0,2.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
5.0,5.0,6.0,6.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
3.0,3.0,4.0,3.0,Detached Duplex,140,21,25000000.0,1,0,0,0,0,0,0,17.034386382832476
6.0,6.0,7.0,4.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
5.0,6.0,6.0,7.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
6.0,6.0,6.0,5.0,Detached Duplex,0,0,1300000000.0,1,0,0,0,0,0,0,20.985630101413904
6.0,6.0,6.0,6.0,Detached Duplex,27,1,220000000.0,1,0,0,0,0,0,0,19.209138104316636
4.0,5.0,4.0,4.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
5.0,6.0,6.0,1.0,Detached Duplex,15,0,330000000.0,1,0,0,0,0,0,0,19.6146032124248
4.0,5.0,5.0,4.0,Terraced Duplexes,17,1,120000000.0,0,1,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,5.0,Detached Duplex,0,0,1100000000.0,1,0,0,0,0,0,0,20.818576016750736
4.0,5.0,5.0,7.0,Semi Detached Duplex,26,1,75000000.0,0,0,1,0,0,0,0,18.132998671500584
4.0,4.0,5.0,3.0,Terraced Bungalow,4,1,100000000.0,0,0,0,0,0,0,1,18.420680743952367
4.0,4.0,5.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
4.0,5.0,5.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
4.0,5.0,5.0,4.0,Block of Flats,91,13,90000000.0,0,0,0,0,1,0,0,18.31532022829454
5.0,5.0,6.0,4.0,Semi Detached Duplex,0,0,400000000.0,0,0,1,0,0,0,0,19.806975105072254
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,60000000.0,0,0,1,0,0,0,0,17.909855120186375
5.0,5.0,5.0,5.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
2.0,3.0,3.0,2.0,Terraced Bungalow,65,0,14000000.0,0,0,0,0,0,0,1,16.454567887579532
4.0,4.0,4.0,4.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
7.0,8.0,8.0,1.0,Detached Duplex,1,1,900000000.0,1,0,0,0,0,0,0,20.617905321288585
4.0,5.0,5.0,6.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
5.0,5.0,6.0,5.0,Detached Duplex,0,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
5.0,5.0,6.0,5.0,Detached Duplex,15,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
5.0,4.0,5.0,3.0,Detached Duplex,15,0,105000000.0,1,0,0,0,0,0,0,18.469470908121796
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,63000000.0,0,0,1,0,0,0,0,17.958645284355807
4.0,4.0,5.0,4.0,Detached Duplex,62,1,140000000.0,1,0,0,0,0,0,0,18.75715298057358
5.0,5.0,6.0,4.0,Terraced Duplexes,15,0,90000000.0,0,1,0,0,0,0,0,18.31532022829454
5.0,6.0,6.0,4.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
2.0,5.0,5.0,4.0,Detached Duplex,142,21,20000000.0,1,0,0,0,0,0,0,16.811242831518264
4.0,4.0,5.0,3.0,Terraced Duplexes,43,0,27000000.0,0,1,0,0,0,0,0,17.111347423968603
5.0,5.0,7.0,6.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
3.0,3.0,4.0,4.0,Terraced Duplexes,15,0,62000000.0,0,1,0,0,0,0,0,17.942644943009366
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
4.0,4.0,5.0,4.0,Terraced Duplexes,0,0,160000000.0,0,1,0,0,0,0,0,18.890684373198102
8.0,5.0,5.0,4.0,Block of Flats,38,0,28000000.0,0,0,0,0,1,0,0,17.14771506813948
2.0,2.0,3.0,4.0,Terraced Bungalow,161,21,10500000.0,0,0,0,0,0,0,1,16.166885815127753
3.0,3.0,3.0,4.0,Block of Flats,137,11,27000000.0,0,0,0,0,1,0,0,17.111347423968603
5.0,5.0,6.0,5.0,Detached Duplex,15,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
5.0,5.0,6.0,4.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
7.0,5.0,5.0,4.0,Detached Duplex,12,1,600000000.0,1,0,0,0,0,0,0,20.21244021318042
4.0,1.0,1.0,1.0,Block of Flats,15,0,350000000.0,0,0,0,0,1,0,0,19.67344371244773
7.0,7.0,8.0,5.0,Detached Duplex,1,1,1000000000.0,1,0,0,0,0,0,0,20.72326583694641
5.0,5.0,6.0,4.0,Detached Duplex,38,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
2.0,3.0,4.0,2.0,Terraced Duplexes,38,0,28000000.0,0,1,0,0,0,0,0,17.14771506813948
3.0,5.0,5.0,5.0,Detached Duplex,63,0,55000000.0,1,0,0,0,0,0,0,17.822843743196746
3.0,3.0,4.0,3.0,Detached Bungalow,65,0,30000000.0,0,0,0,1,0,0,0,17.216707939626428
5.0,5.0,5.0,4.0,Detached Duplex,15,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
3.0,3.0,3.0,9.0,Block of Flats,25,2,30000000.0,0,0,0,0,1,0,0,17.216707939626428
5.0,5.0,5.0,4.0,Detached Duplex,38,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
5.0,6.0,6.0,4.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
5.0,5.0,6.0,6.0,Detached Duplex,15,0,310000000.0,1,0,0,0,0,0,0,19.552082855443466
3.0,3.0,4.0,3.0,Terraced Duplexes,27,1,39000000.0,0,1,0,0,0,0,0,17.47907220409392
3.0,3.0,4.0,3.0,Terraced Duplexes,38,0,23000000.0,0,1,0,0,0,0,0,16.951004773893423
4.0,4.0,5.0,4.0,Semi Detached Bungalow,15,0,55000000.0,0,0,0,0,0,1,0,17.822843743196746
4.0,4.0,5.0,5.0,Detached Duplex,5,1,43000000.0,1,0,0,0,0,0,0,17.576710673657836
4.0,4.0,5.0,6.0,Semi Detached Duplex,32,0,100000000.0,0,0,1,0,0,0,0,18.420680743952367
3.0,3.0,4.0,1.0,Block of Flats,15,0,45000000.0,0,0,0,0,1,0,0,17.622173047734595
5.0,5.0,5.0,5.0,Detached Duplex,20,0,230000000.0,1,0,0,0,0,0,0,19.25358986688747
5.0,5.0,6.0,2.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
2.0,3.0,3.0,3.0,Semi Detached Duplex,77,1,29000000.0,0,0,1,0,0,0,0,17.182806387950748
2.0,5.0,5.0,4.0,Block of Flats,15,0,30000000.0,0,0,0,0,1,0,0,17.216707939626428
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,55000000.0,0,0,1,0,0,0,0,17.822843743196746
3.0,3.0,4.0,4.0,Terraced Duplexes,15,0,44000000.0,0,1,0,0,0,0,0,17.599700191882537
4.0,5.0,5.0,4.0,Block of Flats,38,0,55000000.0,0,0,0,0,1,0,0,17.822843743196746
3.0,3.0,4.0,4.0,Detached Bungalow,161,21,16000000.0,0,0,0,1,0,0,0,16.588099280204055
3.0,3.0,4.0,4.0,Semi Detached Duplex,65,0,29000000.0,0,0,1,0,0,0,0,17.182806387950748
5.0,5.0,6.0,4.0,Detached Duplex,27,1,150000000.0,1,0,0,0,0,0,0,18.82614585206053
6.0,7.0,7.0,4.0,Detached Duplex,15,0,275000000.0,1,0,0,0,0,0,0,19.432281655630845
3.0,3.0,4.0,5.0,Detached Bungalow,38,0,30000000.0,0,0,0,1,0,0,0,17.216707939626428
5.0,7.0,7.0,1.0,Detached Duplex,12,1,170000000.0,1,0,0,0,0,0,0,18.951308995014536
4.0,4.0,5.0,8.0,Detached Duplex,26,1,200000000.0,1,0,0,0,0,0,0,19.11382792451231
4.0,4.0,5.0,4.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
5.0,5.0,5.0,4.0,Detached Duplex,15,0,220000000.0,1,0,0,0,0,0,0,19.209138104316636
4.0,4.0,4.0,4.0,Detached Bungalow,2,0,15500000.0,0,0,0,1,0,0,0,16.556350581889475
5.0,5.0,6.0,4.0,Detached Duplex,15,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
5.0,5.0,6.0,7.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
5.0,5.0,6.0,4.0,Detached Duplex,15,0,115000000.0,1,0,0,0,0,0,0,18.560442686327523
4.0,5.0,5.0,4.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,5.0,6.0,4.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
3.0,3.0,3.0,3.0,Terraced Duplexes,38,0,65000000.0,0,1,0,0,0,0,0,17.98989782785991
3.0,3.0,4.0,6.0,Detached Bungalow,34,1,19500000.0,0,0,0,1,0,0,0,16.785925023533974
5.0,6.0,6.0,5.0,Detached Duplex,15,0,220000000.0,1,0,0,0,0,0,0,19.209138104316636
5.0,5.0,5.0,4.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
3.0,3.0,4.0,4.0,Block of Flats,0,0,150000000.0,0,0,0,0,1,0,0,18.82614585206053
5.0,6.0,6.0,4.0,Detached Duplex,9,1,250000000.0,1,0,0,0,0,0,0,19.33697147582652
2.0,2.0,3.0,6.0,Block of Flats,15,0,45000000.0,0,0,0,0,1,0,0,17.622173047734595
4.0,4.0,5.0,4.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
3.0,3.0,3.0,4.0,Detached Bungalow,152,1,14500000.0,0,0,0,1,0,0,0,16.489659207390805
4.0,5.0,6.0,4.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
4.0,5.0,5.0,4.0,Block of Flats,9,1,950000000.0,0,0,0,0,1,0,0,20.671972542558862
3.0,3.0,3.0,8.0,Detached Bungalow,25,2,70000000.0,0,0,0,1,0,0,0,18.064005800013632
5.0,5.0,6.0,3.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
5.0,5.0,6.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
6.0,6.0,7.0,1.0,Detached Duplex,1,1,600000000.0,1,0,0,0,0,0,0,20.21244021318042
3.0,3.0,1.0,4.0,Block of Flats,15,0,650000000.0,0,0,0,0,1,0,0,20.292482920853956
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,78000000.0,0,0,1,0,0,0,0,18.172219384653864
3.0,4.0,5.0,3.0,Block of Flats,0,0,260000000.0,0,0,0,0,1,0,0,19.3761921889798
3.0,4.0,4.0,2.0,Semi Detached Duplex,65,0,33000000.0,0,0,1,0,0,0,0,17.312018119430753
5.0,5.0,6.0,4.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
4.0,4.0,4.0,4.0,Terraced Duplexes,37,1,65000000.0,0,1,0,0,0,0,0,17.98989782785991
5.0,5.0,5.0,4.0,Detached Duplex,18,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,4.0,5.0,3.0,Detached Duplex,15,0,55000000.0,1,0,0,0,0,0,0,17.822843743196746
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
3.0,3.0,4.0,3.0,Terraced Duplexes,51,1,37000000.0,0,1,0,0,0,0,0,17.4264284706085
5.0,6.0,6.0,9.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
3.0,3.0,4.0,4.0,Semi Detached Bungalow,164,21,30000000.0,0,0,0,0,0,1,0,17.216707939626428
4.0,4.0,5.0,3.0,Terraced Duplexes,5,1,110000000.0,0,1,0,0,0,0,0,18.51599092375669
5.0,5.0,6.0,5.0,Detached Duplex,15,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
5.0,5.0,6.0,4.0,Terraced Duplexes,85,12,100000000.0,0,1,0,0,0,0,0,18.420680743952367
4.0,6.0,6.0,8.0,Semi Detached Duplex,15,0,450000000.0,0,0,1,0,0,0,0,19.92475814072864
6.0,7.0,7.0,4.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
4.0,4.0,5.0,5.0,Detached Bungalow,38,0,30000000.0,0,0,0,1,0,0,0,17.216707939626428
3.0,3.0,3.0,2.0,Detached Duplex,0,0,56000000.0,1,0,0,0,0,0,0,17.840862248699423
5.0,6.0,6.0,6.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
3.0,3.0,3.0,4.0,Detached Bungalow,179,13,10000000.0,0,0,0,1,0,0,0,16.11809565095832
5.0,5.0,6.0,4.0,Detached Duplex,19,1,200000000.0,1,0,0,0,0,0,0,19.11382792451231
4.0,4.0,5.0,3.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
3.0,3.0,4.0,5.0,Detached Bungalow,77,1,19000000.0,0,0,0,1,0,0,0,16.759949537130716
4.0,4.0,4.0,2.0,Terraced Duplexes,53,1,27000000.0,0,1,0,0,0,0,0,17.111347423968603
5.0,5.0,6.0,4.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
5.0,5.0,6.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
2.0,2.0,2.0,6.0,Block of Flats,25,2,28000000.0,0,0,0,0,1,0,0,17.14771506813948
3.0,3.0,4.0,4.0,Detached Bungalow,38,0,27000000.0,0,0,0,1,0,0,0,17.111347423968603
5.0,5.0,6.0,4.0,Detached Duplex,15,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
5.0,5.0,6.0,5.0,Detached Duplex,37,1,100000000.0,1,0,0,0,0,0,0,18.420680743952367
4.0,5.0,5.0,5.0,Detached Duplex,38,0,50000000.0,1,0,0,0,0,0,0,17.72753356339242
5.0,4.0,5.0,4.0,Detached Duplex,20,0,25000000.0,1,0,0,0,0,0,0,17.034386382832476
3.0,3.0,4.0,4.0,Terraced Duplexes,8,0,130000000.0,0,1,0,0,0,0,0,18.683045008419857
6.0,6.0,7.0,6.0,Detached Duplex,25,2,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,4.0,5.0,3.0,Detached Duplex,38,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
5.0,5.0,6.0,4.0,Detached Duplex,58,8,90000000.0,1,0,0,0,0,0,0,18.31532022829454
2.0,2.0,3.0,2.0,Block of Flats,15,0,50000000.0,0,0,0,0,1,0,0,17.72753356339242
4.0,5.0,5.0,3.0,Terraced Duplexes,15,0,50000000.0,0,1,0,0,0,0,0,17.72753356339242
6.0,6.0,6.0,4.0,Detached Bungalow,38,0,40000000.0,0,0,0,1,0,0,0,17.50439001207821
4.0,4.0,4.0,5.0,Detached Duplex,38,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
5.0,5.0,5.0,4.0,Detached Duplex,20,0,180000000.0,1,0,0,0,0,0,0,19.008467408854486
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,67000000.0,0,1,0,0,0,0,0,18.02020317735524
1.0,1.0,1.0,1.0,Block of Flats,20,0,120000000.0,0,0,0,0,1,0,0,18.60300230074632
5.0,5.0,6.0,4.0,Detached Duplex,65,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
5.0,5.0,6.0,5.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
