bedrooms,bathrooms,toilets,parking_space,title,town,state,price,title_Detached Duplex,title_Terraced Duplexes,title_Semi Detached Duplex,title_Detached Bungalow,title_Block of Flats,title_Semi Detached Bungalow,title_Terraced Bungalow,log_price
5.0,5.0,6.0,4.0,Detached Duplex,78,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
4.0,4.0,5.0,4.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,6.0,6.0,5.0,Detached Duplex,0,0,399000000.0,1,0,0,0,0,0,0,19.80447197485414
3.0,3.0,3.0,4.0,Detached Bungalow,102,0,12000000.0,0,0,0,1,0,0,0,16.300417207752275
6.0,6.0,7.0,1.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
4.0,4.0,5.0,4.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
4.0,4.0,5.0,3.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
4.0,4.0,5.0,4.0,Detached Duplex,38,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,5.0,6.0,7.0,Detached Duplex,0,0,500000000.0,1,0,0,0,0,0,0,20.030118656386467
5.0,5.0,5.0,4.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
6.0,6.0,7.0,4.0,Detached Duplex,8,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
5.0,5.0,6.0,5.0,Detached Duplex,15,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
4.0,6.0,6.0,4.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
4.0,5.0,6.0,5.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,5.0,6.0,4.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
4.0,5.0,5.0,4.0,Detached Duplex,20,0,35000000.0,1,0,0,0,0,0,0,17.37085861945369
4.0,5.0,6.0,3.0,Terraced Duplexes,15,0,75000000.0,0,1,0,0,0,0,0,18.132998671500584
3.0,2.0,3.0,9.0,Detached Bungalow,134,0,10500000.0,0,0,0,1,0,0,0,16.166885815127753
4.0,5.0,5.0,4.0,Terraced Duplexes,15,0,52000000.0,0,1,0,0,0,0,0,17.7667542765457
5.0,5.0,6.0,4.0,Detached Duplex,0,0,600000000.0,1,0,0,0,0,0,0,20.21244021318042
5.0,6.0,6.0,8.0,Detached Duplex,20,0,165000000.0,1,0,0,0,0,0,0,18.921456031864853
4.0,4.0,5.0,4.0,Detached Duplex,15,0,58000000.0,1,0,0,0,0,0,0,17.875953568510692
5.0,5.0,6.0,2.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
4.0,4.0,4.0,5.0,Detached Duplex,38,0,53000000.0,1,0,0,0,0,0,0,17.785802471516394
4.0,4.0,5.0,2.0,Semi Detached Duplex,18,0,90000000.0,0,0,1,0,0,0,0,18.31532022829454
6.0,6.0,7.0,1.0,Detached Duplex,15,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
4.0,4.0,5.0,4.0,Detached Duplex,38,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
5.0,5.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,60000000.0,0,1,0,0,0,0,0,17.909855120186375
4.0,4.0,5.0,4.0,Detached Duplex,0,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
5.0,5.0,6.0,4.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
3.0,3.0,4.0,2.0,Block of Flats,15,0,35000000.0,0,0,0,0,1,0,0,17.37085861945369
3.0,3.0,3.0,4.0,Terraced Duplexes,15,0,31000000.0,0,1,0,0,0,0,0,17.24949776244942
5.0,5.0,6.0,4.0,Detached Duplex,20,0,235000000.0,1,0,0,0,0,0,0,19.275096072108433
4.0,4.0,5.0,4.0,Terraced Duplexes,8,0,150000000.0,0,1,0,0,0,0,0,18.82614585206053
1.0,1.0,1.0,4.0,Block of Flats,0,0,290000000.0,0,0,0,0,1,0,0,19.485391480944795
5.0,5.0,6.0,6.0,Detached Duplex,0,0,950000000.0,1,0,0,0,0,0,0,20.671972542558862
4.0,4.0,5.0,3.0,Detached Duplex,38,0,55000000.0,1,0,0,0,0,0,0,17.822843743196746
4.0,4.0,4.0,4.0,Detached Duplex,38,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
4.0,5.0,5.0,4.0,Block of Flats,15,0,95000000.0,0,0,0,0,1,0,0,18.369387449564815
6.0,6.0,7.0,4.0,Detached Duplex,8,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,150000000.0,0,1,0,0,0,0,0,18.82614585206053
5.0,5.0,6.0,3.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
3.0,3.0,4.0,6.0,Semi Detached Bungalow,65,0,18000000.0,0,0,0,0,0,1,0,16.70588231586044
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,45000000.0,0,1,0,0,0,0,0,17.622173047734595
5.0,5.0,5.0,4.0,Detached Duplex,15,0,380000000.0,1,0,0,0,0,0,0,19.755681810684706
5.0,5.0,5.0,4.0,Detached Duplex,0,0,750000000.0,1,0,0,0,0,0,0,20.43558376449463
5.0,5.0,7.0,4.0,Detached Duplex,0,0,550000000.0,1,0,0,0,0,0,0,20.125428836190792
4.0,5.0,5.0,4.0,Semi Detached Duplex,0,0,220000000.0,0,0,1,0,0,0,0,19.209138104316636
5.0,5.0,6.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
5.0,5.0,6.0,4.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
4.0,4.0,5.0,4.0,Detached Duplex,38,0,18000000.0,1,0,0,0,0,0,0,16.70588231586044
4.0,5.0,5.0,4.0,Block of Flats,90,0,45000000.0,0,0,0,0,1,0,0,17.622173047734595
5.0,6.0,7.0,4.0,Detached Duplex,7,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
5.0,5.0,5.0,4.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
5.0,5.0,6.0,5.0,Detached Duplex,15,0,180000000.0,1,0,0,0,0,0,0,19.008467408854486
3.0,3.0,4.0,3.0,Detached Bungalow,2,0,12500000.0,0,0,0,1,0,0,0,16.34123920227253
5.0,5.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
5.0,5.0,6.0,3.0,Detached Duplex,15,0,330000000.0,1,0,0,0,0,0,0,19.6146032124248
4.0,4.0,5.0,4.0,Detached Duplex,38,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,7.0,7.0,4.0,Detached Duplex,38,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
5.0,5.0,5.0,4.0,Detached Duplex,0,0,350000000.0,1,0,0,0,0,0,0,19.67344371244773
5.0,5.0,5.0,4.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
4.0,5.0,5.0,3.0,Terraced Duplexes,15,0,51000000.0,0,1,0,0,0,0,0,17.7473361906886
5.0,5.0,6.0,4.0,Detached Bungalow,38,0,70000000.0,0,0,0,1,0,0,0,18.064005800013632
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
4.0,4.0,5.0,3.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
5.0,5.0,5.0,4.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
4.0,5.0,5.0,4.0,Block of Flats,90,0,45000000.0,0,0,0,0,1,0,0,17.622173047734595
5.0,5.0,5.0,5.0,Detached Duplex,15,0,310000000.0,1,0,0,0,0,0,0,19.552082855443466
5.0,5.0,6.0,4.0,Detached Duplex,15,0,185000000.0,1,0,0,0,0,0,0,19.0358663830426
3.0,3.0,4.0,3.0,Block of Flats,8,0,165000000.0,0,0,0,0,1,0,0,18.921456031864853
2.0,2.0,2.0,4.0,Semi Detached Bungalow,65,0,12000000.0,0,0,0,0,0,1,0,16.300417207752275
5.0,5.0,6.0,6.0,Detached Duplex,15,0,320000000.0,1,0,0,0,0,0,0,19.583831553758046
4.0,4.0,5.0,2.0,Terraced Duplexes,15,0,80000000.0,0,1,0,0,0,0,0,18.197537192638155
5.0,5.0,6.0,4.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
4.0,5.0,5.0,4.0,Detached Duplex,15,0,180000000.0,1,0,0,0,0,0,0,19.008467408854486
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,140000000.0,0,1,0,0,0,0,0,18.75715298057358
5.0,5.0,6.0,4.0,Detached Duplex,20,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
5.0,5.0,6.0,6.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
5.0,5.0,5.0,4.0,Detached Duplex,2,0,39000000.0,1,0,0,0,0,0,0,17.47907220409392
5.0,5.0,6.0,7.0,Detached Duplex,15,0,320000000.0,1,0,0,0,0,0,0,19.583831553758046
5.0,5.0,6.0,5.0,Detached Duplex,15,0,115000000.0,1,0,0,0,0,0,0,18.560442686327523
4.0,5.0,5.0,8.0,Detached Bungalow,38,0,26000000.0,0,0,0,1,0,0,0,17.073607095985757
4.0,5.0,5.0,4.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
5.0,6.0,6.0,6.0,Detached Duplex,15,0,135000000.0,1,0,0,0,0,0,0,18.720785336402702
5.0,5.0,6.0,5.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,5.0,Detached Duplex,15,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
3.0,3.0,4.0,4.0,Detached Bungalow,38,0,38000000.0,0,0,0,1,0,0,0,17.45309671769066
5.0,5.0,4.0,4.0,Detached Duplex,38,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
3.0,3.0,4.0,2.0,Block of Flats,8,0,70000000.0,0,0,0,0,1,0,0,18.064005800013632
5.0,5.0,6.0,5.0,Detached Duplex,0,0,700000000.0,1,0,0,0,0,0,0,20.36659089300768
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,150000000.0,0,1,0,0,0,0,0,18.82614585206053
8.0,9.0,9.0,4.0,Detached Duplex,0,0,650000000.0,1,0,0,0,0,0,0,20.292482920853956
3.0,3.0,4.0,3.0,Terraced Duplexes,38,0,21990000.0,0,1,0,0,0,0,0,16.906098362530944
4.0,4.0,5.0,4.0,Semi Detached Duplex,0,0,230000000.0,0,0,1,0,0,0,0,19.25358986688747
3.0,4.0,4.0,4.0,Terraced Duplexes,15,0,36000000.0,0,1,0,0,0,0,0,17.399029496420383
4.0,5.0,6.0,4.0,Detached Duplex,78,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
1.0,1.0,1.0,4.0,Block of Flats,47,0,75000000.0,0,0,0,0,1,0,0,18.132998671500584
5.0,5.0,6.0,5.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
6.0,6.0,7.0,4.0,Detached Duplex,38,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
4.0,5.0,5.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
5.0,5.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,5.0,5.0,4.0,Semi Detached Duplex,20,0,120000000.0,0,0,1,0,0,0,0,18.60300230074632
4.0,4.0,5.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,4.0,4.0,1.0,Detached Bungalow,103,0,15000000.0,0,0,0,1,0,0,0,16.523560759066484
4.0,4.0,5.0,1.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,6.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,5.0,5.0,4.0,Detached Duplex,15,0,55000000.0,1,0,0,0,0,0,0,17.822843743196746
4.0,4.0,5.0,4.0,Detached Duplex,15,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
4.0,4.0,5.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
8.0,8.0,9.0,1.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
5.0,5.0,6.0,4.0,Detached Duplex,38,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
5.0,5.0,6.0,4.0,Detached Duplex,15,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
3.0,3.0,3.0,4.0,Detached Bungalow,23,0,45000000.0,0,0,0,1,0,0,0,17.622173047734595
5.0,5.0,6.0,5.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
4.0,5.0,5.0,4.0,Block of Flats,15,0,70000000.0,0,0,0,0,1,0,0,18.064005800013632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,5.0,6.0,4.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,4.0,5.0,2.0,Detached Duplex,15,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
4.0,4.0,5.0,3.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
4.0,4.0,5.0,4.0,Detached Duplex,0,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
5.0,5.0,5.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
4.0,4.0,5.0,3.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,80000000.0,0,0,1,0,0,0,0,18.197537192638155
5.0,5.0,6.0,5.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
4.0,4.0,5.0,4.0,Detached Duplex,20,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,105000000.0,1,0,0,0,0,0,0,18.469470908121796
4.0,5.0,5.0,4.0,Semi Detached Duplex,48,0,165000000.0,0,0,1,0,0,0,0,18.921456031864853
4.0,4.0,5.0,4.0,Detached Bungalow,103,0,22000000.0,0,0,0,1,0,0,0,16.90655301132259
4.0,5.0,5.0,4.0,Detached Duplex,18,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
5.0,5.0,6.0,6.0,Detached Duplex,15,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
4.0,5.0,5.0,4.0,Detached Duplex,38,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
6.0,8.0,6.0,3.0,Detached Duplex,43,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
3.0,3.0,4.0,3.0,Semi Detached Bungalow,65,0,16000000.0,0,0,0,0,0,1,0,16.588099280204055
4.0,5.0,5.0,4.0,Terraced Duplexes,18,0,80000000.0,0,1,0,0,0,0,0,18.197537192638155
5.0,5.0,6.0,5.0,Detached Duplex,18,0,170000000.0,1,0,0,0,0,0,0,18.951308995014536
4.0,4.0,5.0,1.0,Detached Bungalow,40,0,48500000.0,0,0,0,1,0,0,0,17.697074355907713
2.0,3.0,3.0,2.0,Block of Flats,15,0,40000000.0,0,0,0,0,1,0,0,17.50439001207821
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,50000000.0,0,0,1,0,0,0,0,17.72753356339242
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,85000000.0,0,0,1,0,0,0,0,18.258161814454592
3.0,3.0,3.0,3.0,Detached Bungalow,38,0,36000000.0,0,0,0,1,0,0,0,17.399029496420383
6.0,6.0,7.0,8.0,Detached Duplex,15,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
4.0,5.0,5.0,4.0,Detached Duplex,38,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
8.0,5.0,6.0,2.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
4.0,4.0,5.0,4.0,Detached Duplex,18,0,230000000.0,1,0,0,0,0,0,0,19.25358986688747
5.0,5.0,6.0,1.0,Detached Duplex,15,0,800000000.0,1,0,0,0,0,0,0,20.5001222856322
4.0,5.0,5.0,6.0,Detached Duplex,38,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
4.0,4.0,5.0,6.0,Semi Detached Duplex,15,0,190000000.0,0,0,1,0,0,0,0,19.06253463012476
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,65000000.0,0,0,1,0,0,0,0,17.98989782785991
7.0,7.0,8.0,8.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
5.0,5.0,6.0,4.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
5.0,5.0,6.0,4.0,Detached Duplex,15,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
4.0,4.0,5.0,3.0,Semi Detached Duplex,8,0,160000000.0,0,0,1,0,0,0,0,18.890684373198102
5.0,5.0,6.0,4.0,Detached Duplex,15,0,380000000.0,1,0,0,0,0,0,0,19.755681810684706
2.0,2.0,3.0,1.0,Terraced Duplexes,38,0,36000000.0,0,1,0,0,0,0,0,17.399029496420383
2.0,5.0,5.0,4.0,Terraced Duplexes,15,0,55000000.0,0,1,0,0,0,0,0,17.822843743196746
5.0,5.0,5.0,4.0,Detached Duplex,0,0,850000000.0,1,0,0,0,0,0,0,20.560746907448635
5.0,5.0,6.0,5.0,Detached Duplex,65,0,38000000.0,1,0,0,0,0,0,0,17.45309671769066
5.0,7.0,8.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
5.0,6.0,6.0,4.0,Detached Bungalow,54,0,52000000.0,0,0,0,1,0,0,0,17.7667542765457
4.0,5.0,6.0,4.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
5.0,5.0,6.0,5.0,Detached Duplex,0,0,1100000000.0,1,0,0,0,0,0,0,20.818576016750736
6.0,6.0,7.0,4.0,Detached Duplex,0,0,1400000000.0,1,0,0,0,0,0,0,21.059738073567623
3.0,3.0,3.0,2.0,Semi Detached Bungalow,7,0,20000000.0,0,0,0,0,0,1,0,16.811242831518264
4.0,4.0,5.0,5.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
4.0,4.0,5.0,4.0,Semi Detached Duplex,38,0,50000000.0,0,0,1,0,0,0,0,17.72753356339242
4.0,4.0,5.0,6.0,Detached Duplex,38,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
4.0,4.0,5.0,4.0,Detached Duplex,0,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
4.0,5.0,6.0,4.0,Semi Detached Duplex,15,0,55000000.0,0,0,1,0,0,0,0,17.822843743196746
5.0,5.0,6.0,5.0,Detached Duplex,15,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
5.0,5.0,6.0,5.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
4.0,4.0,5.0,4.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
3.0,3.0,4.0,2.0,Block of Flats,8,0,80000000.0,0,0,0,0,1,0,0,18.197537192638155
3.0,3.0,4.0,2.0,Terraced Duplexes,38,0,30000000.0,0,1,0,0,0,0,0,17.216707939626428
4.0,4.0,5.0,4.0,Terraced Duplexes,48,0,65000000.0,0,1,0,0,0,0,0,17.98989782785991
5.0,5.0,6.0,5.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
5.0,5.0,6.0,6.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,5.0,5.0,4.0,Detached Duplex,18,0,155000000.0,1,0,0,0,0,0,0,18.858935674883522
1.0,1.0,1.0,4.0,Block of Flats,103,0,25000000.0,0,0,0,0,1,0,0,17.034386382832476
5.0,5.0,6.0,4.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
5.0,5.0,6.0,4.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,4.0,5.0,4.0,Detached Duplex,38,0,68000000.0,1,0,0,0,0,0,0,18.03501826314038
5.0,5.0,5.0,4.0,Detached Duplex,38,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,50000000.0,0,0,1,0,0,0,0,17.72753356339242
4.0,5.0,5.0,4.0,Detached Duplex,15,0,50000000.0,1,0,0,0,0,0,0,17.72753356339242
5.0,5.0,6.0,2.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
4.0,4.0,5.0,4.0,Detached Duplex,38,0,48000000.0,1,0,0,0,0,0,0,17.686711568872166
4.0,3.0,4.0,2.0,Block of Flats,8,0,7200000.0,0,0,0,0,1,0,0,15.789591583986283
5.0,5.0,6.0,8.0,Detached Duplex,0,0,1000000000.0,1,0,0,0,0,0,0,20.72326583694641
5.0,5.0,6.0,4.0,Detached Duplex,38,0,165000000.0,1,0,0,0,0,0,0,18.921456031864853
5.0,5.0,6.0,4.0,Detached Duplex,15,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
5.0,6.0,6.0,4.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
4.0,5.0,4.0,3.0,Semi Detached Duplex,15,0,44000000.0,0,0,1,0,0,0,0,17.599700191882537
3.0,3.0,3.0,4.0,Terraced Bungalow,65,0,15000000.0,0,0,0,0,0,0,1,16.523560759066484
7.0,8.0,8.0,6.0,Detached Duplex,18,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
5.0,5.0,6.0,4.0,Detached Duplex,15,0,180000000.0,1,0,0,0,0,0,0,19.008467408854486
4.0,4.0,5.0,4.0,Detached Duplex,18,0,42000000.0,1,0,0,0,0,0,0,17.553180176247643
4.0,5.0,6.0,3.0,Semi Detached Duplex,15,0,79000000.0,0,0,1,0,0,0,0,18.184958410431296
4.0,5.0,5.0,4.0,Terraced Duplexes,15,0,47000000.0,0,1,0,0,0,0,0,17.665658159674333
3.0,3.0,4.0,4.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,6.0,6.0,4.0,Semi Detached Duplex,0,0,450000000.0,0,0,1,0,0,0,0,19.92475814072864
5.0,5.0,6.0,5.0,Detached Duplex,15,0,170000000.0,1,0,0,0,0,0,0,18.951308995014536
5.0,5.0,6.0,6.0,Detached Duplex,15,0,135000000.0,1,0,0,0,0,0,0,18.720785336402702
4.0,4.0,5.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
2.0,2.0,2.0,8.0,Detached Bungalow,125,0,15000000.0,0,0,0,1,0,0,0,16.523560759066484
5.0,5.0,6.0,4.0,Detached Duplex,15,0,135000000.0,1,0,0,0,0,0,0,18.720785336402702
4.0,5.0,5.0,4.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
2.0,4.0,4.0,4.0,Detached Bungalow,47,0,35000000.0,0,0,0,1,0,0,0,17.37085861945369
5.0,5.0,6.0,4.0,Detached Duplex,20,0,235000000.0,1,0,0,0,0,0,0,19.275096072108433
5.0,5.0,6.0,7.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
6.0,8.0,8.0,6.0,Detached Duplex,15,0,290000000.0,1,0,0,0,0,0,0,19.485391480944795
5.0,5.0,6.0,6.0,Detached Duplex,0,0,600000000.0,1,0,0,0,0,0,0,20.21244021318042
5.0,5.0,6.0,3.0,Detached Duplex,0,0,600000000.0,1,0,0,0,0,0,0,20.21244021318042
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,60000000.0,0,0,1,0,0,0,0,17.909855120186375
4.0,4.0,5.0,4.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,5.0,5.0,4.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
5.0,5.0,6.0,4.0,Detached Duplex,15,0,155000000.0,1,0,0,0,0,0,0,18.858935674883522
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,65000000.0,0,0,1,0,0,0,0,17.98989782785991
4.0,4.0,5.0,3.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
4.0,4.0,6.0,4.0,Detached Duplex,38,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
7.0,7.0,8.0,6.0,Detached Duplex,15,0,320000000.0,1,0,0,0,0,0,0,19.583831553758046
4.0,5.0,6.0,4.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,65000000.0,0,0,1,0,0,0,0,17.98989782785991
6.0,7.0,8.0,5.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
5.0,5.0,6.0,4.0,Detached Duplex,15,0,145000000.0,1,0,0,0,0,0,0,18.792244300384848
5.0,5.0,5.0,4.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
4.0,4.0,5.0,4.0,Detached Bungalow,134,0,15000000.0,0,0,0,1,0,0,0,16.523560759066484
3.0,3.0,4.0,2.0,Block of Flats,15,0,32000000.0,0,0,0,0,1,0,0,17.281246460764002
4.0,4.0,5.0,2.0,Terraced Duplexes,48,0,60000000.0,0,1,0,0,0,0,0,17.909855120186375
5.0,5.0,6.0,4.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
8.0,8.0,9.0,1.0,Detached Duplex,15,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
4.0,4.0,5.0,2.0,Detached Duplex,15,0,52000000.0,1,0,0,0,0,0,0,17.7667542765457
5.0,5.0,6.0,5.0,Detached Duplex,15,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
5.0,6.0,6.0,2.0,Detached Duplex,15,0,170000000.0,1,0,0,0,0,0,0,18.951308995014536
3.0,3.0,4.0,1.0,Block of Flats,15,0,150000000.0,0,0,0,0,1,0,0,18.82614585206053
5.0,5.0,6.0,6.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
3.0,3.0,4.0,4.0,Detached Duplex,63,0,45000000.0,1,0,0,0,0,0,0,17.622173047734595
4.0,4.0,5.0,6.0,Semi Detached Duplex,38,0,60000000.0,0,0,1,0,0,0,0,17.909855120186375
